Entity_1	Entity_2	Predicted_class
a16782282.s4.x0.uT9	a16782282.s4.x0.uT28	DIRECT-REGULATOR
a16782282.s4.x1.uT10	a16782282.s4.x1.uT27	SUBSTRATE
a16782282.s5.x0.uT12	a16782282.s5.x0.uT31	INHIBITOR
a16782282.s5.x1.uT12	a16782282.s5.x1.uT30	INHIBITOR
a16782282.s5.x2.uT13	a16782282.s5.x2.uT31	INHIBITOR
a16782282.s5.x3.uT14	a16782282.s5.x3.uT30	INHIBITOR
a16782282.s5.x4.uT14	a16782282.s5.x4.uT29	INHIBITOR
a16782282.s5.x5.uT13	a16782282.s5.x5.uT29	INHIBITOR
a16782282.s6.x0.uT15	a16782282.s6.x0.uT33	INHIBITOR
a16782282.s6.x1.uT16	a16782282.s6.x1.uT32	INHIBITOR
a16782282.s8.x0.uT2	a16782282.s8.x0.uT20	INHIBITOR
a16782282.s8.x1.uT2	a16782282.s8.x1.uT22	DIRECT-REGULATOR
a16782282.s8.x2.uT3	a16782282.s8.x2.uT20	DIRECT-REGULATOR
a16782282.s8.x3.uT3	a16782282.s8.x3.uT21	DIRECT-REGULATOR
a16782282.s8.x4.uT1	a16782282.s8.x4.uT22	DIRECT-REGULATOR
a16782282.s8.x5.uT1	a16782282.s8.x5.uT21	DIRECT-REGULATOR
a16782282.s9.x0.uT4	a16782282.s9.x0.uT23	INHIBITOR
a16782282.s9.x1.uT4	a16782282.s9.x1.uT24	INHIBITOR
a16782282.s9.x2.uT5	a16782282.s9.x2.uT23	AGONIST
a16782282.s9.x3.uT5	a16782282.s9.x3.uT24	INHIBITOR
a16971132.s0.x0.uT4	a16971132.s0.x0.uT12	INHIBITOR
a16971132.s1.x0.uT3	a16971132.s1.x0.uT7	INHIBITOR
a16971132.s1.x1.uT1	a16971132.s1.x1.uT7	INHIBITOR
a16971132.s1.x2.uT2	a16971132.s1.x2.uT7	INHIBITOR
a22898212.s0.x0.uT27	a22898212.s0.x0.uT34	DIRECT-REGULATOR
a22898212.s0.x1.uT29	a22898212.s0.x1.uT34	DIRECT-REGULATOR
a22898212.s0.x2.uT28	a22898212.s0.x2.uT34	DIRECT-REGULATOR
a1375507.s0.x0.uT20	a1375507.s0.x0.uT34	INHIBITOR
a1375507.s0.x1.uT21	a1375507.s0.x1.uT34	INHIBITOR
a1375507.s2.x0.uT12	a1375507.s2.x0.uT28	INHIBITOR
a1375507.s4.x0.uT13	a1375507.s4.x0.uT32	INHIBITOR
a1375507.s4.x1.uT14	a1375507.s4.x1.uT32	DIRECT-REGULATOR
a1375507.s4.x2.uT15	a1375507.s4.x2.uT32	DIRECT-REGULATOR
a7554708.s1.x0.uT6	a7554708.s1.x0.uT28	INHIBITOR
a7554708.s1.x1.uT17	a7554708.s1.x1.uT28	INHIBITOR
a7554708.s1.x2.uT17	a7554708.s1.x2.uT25	INHIBITOR
a7554708.s3.x0.uT11	a7554708.s3.x0.uT30	SUBSTRATE
a7554708.s3.x1.uT12	a7554708.s3.x1.uT30	SUBSTRATE
a7554708.s3.x2.uT13	a7554708.s3.x2.uT30	SUBSTRATE
a7554708.s3.x3.uT14	a7554708.s3.x3.uT30	SUBSTRATE
a7554708.s3.x4.uT15	a7554708.s3.x4.uT30	SUBSTRATE
a7554708.s4.x0.uT16	a7554708.s4.x0.uT31	SUBSTRATE
a7554708.s4.x1.uT16	a7554708.s4.x1.uT32	NO_RELATION
a7554708.s8.x0.uT4	a7554708.s8.x0.uT24	INHIBITOR
a7554708.s8.x1.uT5	a7554708.s8.x1.uT24	INHIBITOR
a7554708.s8.x2.uT7	a7554708.s8.x2.uT24	INHIBITOR
a7554708.s9.x0.uT8	a7554708.s9.x0.uT26	INHIBITOR
a7554708.s9.x1.uT8	a7554708.s9.x1.uT27	INHIBITOR
a16741870.s2.x0.uT1	a16741870.s2.x0.uT18	DIRECT-REGULATOR
a16741870.s4.x0.uT8	a16741870.s4.x0.uT22	NO_RELATION
a16741870.s4.x1.uT5	a16741870.s4.x1.uT22	NO_RELATION
a16741870.s4.x2.uT3	a16741870.s4.x2.uT22	NO_RELATION
a16741870.s4.x3.uT6	a16741870.s4.x3.uT22	DIRECT-REGULATOR
a16741870.s4.x4.uT8	a16741870.s4.x4.uT24	NO_RELATION
a16741870.s4.x5.uT8	a16741870.s4.x5.uT19	INHIBITOR
a16741870.s4.x6.uT8	a16741870.s4.x6.uT20	INHIBITOR
a16741870.s4.x7.uT8	a16741870.s4.x7.uT21	INHIBITOR
a16741870.s4.x8.uT7	a16741870.s4.x8.uT24	NO_RELATION
a16741870.s4.x9.uT5	a16741870.s4.x9.uT24	NO_RELATION
a16741870.s4.x10.uT3	a16741870.s4.x10.uT24	NO_RELATION
a16741870.s4.x11.uT6	a16741870.s4.x11.uT24	NO_RELATION
a16741870.s4.x12.uT7	a16741870.s4.x12.uT19	DIRECT-REGULATOR
a16741870.s4.x13.uT5	a16741870.s4.x13.uT19	NO_RELATION
a16741870.s4.x14.uT3	a16741870.s4.x14.uT19	DIRECT-REGULATOR
a16741870.s4.x15.uT6	a16741870.s4.x15.uT19	DIRECT-REGULATOR
a16741870.s4.x16.uT7	a16741870.s4.x16.uT23	SUBSTRATE
a16741870.s4.x17.uT7	a16741870.s4.x17.uT20	DIRECT-REGULATOR
a16741870.s4.x18.uT7	a16741870.s4.x18.uT21	DIRECT-REGULATOR
a16741870.s4.x19.uT5	a16741870.s4.x19.uT23	DIRECT-REGULATOR
a16741870.s4.x20.uT5	a16741870.s4.x20.uT20	INHIBITOR
a16741870.s4.x21.uT5	a16741870.s4.x21.uT21	NO_RELATION
a16741870.s4.x22.uT3	a16741870.s4.x22.uT23	DIRECT-REGULATOR
a16741870.s4.x23.uT6	a16741870.s4.x23.uT23	DIRECT-REGULATOR
a16741870.s4.x24.uT3	a16741870.s4.x24.uT20	NO_RELATION
a16741870.s4.x25.uT3	a16741870.s4.x25.uT21	DIRECT-REGULATOR
a16741870.s4.x26.uT6	a16741870.s4.x26.uT21	DIRECT-REGULATOR
a17098734.s2.x0.uT6	a17098734.s2.x0.uT18	SUBSTRATE
a17098734.s2.x1.uT5	a17098734.s2.x1.uT18	SUBSTRATE
a17098734.s3.x0.uT9	a17098734.s3.x0.uT21	SUBSTRATE
a17098734.s3.x1.uT8	a17098734.s3.x1.uT21	INHIBITOR
a17098734.s3.x2.uT9	a17098734.s3.x2.uT20	SUBSTRATE
a17098734.s3.x3.uT9	a17098734.s3.x3.uT19	SUBSTRATE
a17098734.s3.x4.uT8	a17098734.s3.x4.uT19	SUBSTRATE
a17098734.s4.x0.uT10	a17098734.s4.x0.uT22	INHIBITOR
a17098734.s4.x1.uT11	a17098734.s4.x1.uT22	INHIBITOR
a17098734.s5.x0.uT12	a17098734.s5.x0.uT23	INHIBITOR
a17098734.s5.x1.uT13	a17098734.s5.x1.uT23	INHIBITOR
a17098734.s5.x2.uT14	a17098734.s5.x2.uT23	SUBSTRATE
a17098734.s5.x3.uT12	a17098734.s5.x3.uT24	INHIBITOR
a17098734.s5.x4.uT13	a17098734.s5.x4.uT24	DIRECT-REGULATOR
a17098734.s5.x5.uT14	a17098734.s5.x5.uT24	SUBSTRATE
a14600253.s0.x0.uT15	a14600253.s0.x0.uT28	NO_RELATION
a14600253.s1.x0.uT7	a14600253.s1.x0.uT22	NO_RELATION
a14600253.s1.x1.uT7	a14600253.s1.x1.uT27	DIRECT-REGULATOR
a14600253.s2.x0.uT6	a14600253.s2.x0.uT20	SUBSTRATE
a14600253.s2.x1.uT6	a14600253.s2.x1.uT21	NO_RELATION
a12614192.s2.x0.uT2	a12614192.s2.x0.uT10	INHIBITOR
a12614192.s3.x0.uT3	a12614192.s3.x0.uT11	INHIBITOR
a12614192.s3.x1.uT4	a12614192.s3.x1.uT11	INHIBITOR
a15866288.s0.x0.uT7	a15866288.s0.x0.uT17	INHIBITOR
a15866288.s0.x1.uT7	a15866288.s0.x1.uT18	INHIBITOR
a15866288.s1.x0.uT6	a15866288.s1.x0.uT15	INHIBITOR
a15866288.s1.x1.uT6	a15866288.s1.x1.uT9	INHIBITOR
a15866288.s2.x0.uT3	a15866288.s2.x0.uT12	INHIBITOR
a15866288.s2.x1.uT4	a15866288.s2.x1.uT12	DIRECT-REGULATOR
a23294255.s1.x0.uT1	a23294255.s1.x0.uT7	INHIBITOR
a23294255.s1.x1.uT1	a23294255.s1.x1.uT6	DIRECT-REGULATOR
a23294255.s3.x1.uT2	a23294255.s3.x1.uT10	SUBSTRATE
a11972613.s0.x0.uT16	a11972613.s0.x0.uT31	SUBSTRATE
a11972613.s1.x0.uT8	a11972613.s1.x0.uT30	ANTAGONIST
a11972613.s1.x1.uT8	a11972613.s1.x1.uT25	INHIBITOR
a11972613.s1.x2.uT15	a11972613.s1.x2.uT30	INHIBITOR
a11972613.s1.x3.uT12	a11972613.s1.x3.uT30	INHIBITOR
a11972613.s2.x0.uT9	a11972613.s2.x0.uT23	INHIBITOR
a11972613.s2.x1.uT10	a11972613.s2.x1.uT23	ANTAGONIST
a11972613.s2.x2.uT11	a11972613.s2.x2.uT23	ANTAGONIST
a11972613.s3.x0.uT13	a11972613.s3.x0.uT24	DIRECT-REGULATOR
a11972613.s3.x1.uT13	a11972613.s3.x1.uT26	DIRECT-REGULATOR
a11972613.s3.x2.uT13	a11972613.s3.x2.uT27	DIRECT-REGULATOR
a11972613.s4.x0.uT14	a11972613.s4.x0.uT28	ANTAGONIST
a11972613.s6.x0.uT1	a11972613.s6.x0.uT17	INHIBITOR
a11972613.s11.x0.uT4	a11972613.s11.x0.uT19	INHIBITOR
a11972613.s11.x1.uT5	a11972613.s11.x1.uT19	INHIBITOR
a11972613.s12.x0.uT6	a11972613.s12.x0.uT20	SUBSTRATE
a11972613.s12.x1.uT6	a11972613.s12.x1.uT21	INHIBITOR
a11972613.s13.x0.uT7	a11972613.s13.x0.uT22	DIRECT-REGULATOR
a15452358.s0.x0.uT12	a15452358.s0.x0.uT21	SUBSTRATE
a15452358.s0.x1.uT12	a15452358.s0.x1.uT22	DIRECT-REGULATOR
a15452358.s1.x0.uT8	a15452358.s1.x0.uT18	INHIBITOR
a15452358.s1.x1.uT10	a15452358.s1.x1.uT18	DIRECT-REGULATOR
a15452358.s1.x2.uT10	a15452358.s1.x2.uT19	DIRECT-REGULATOR
a15452358.s6.x0.uT11	a15452358.s6.x0.uT20	DIRECT-REGULATOR
a15452358.s7.x0.uT1	a15452358.s7.x0.uT13	DIRECT-REGULATOR
a15452358.s8.x2.uT3	a15452358.s8.x2.uT14	INHIBITOR
a15452358.s8.x3.uT2	a15452358.s8.x3.uT16	ANTAGONIST
a15452358.s8.x6.uT5	a15452358.s8.x6.uT16	ANTAGONIST
a15452358.s8.x8.uT4	a15452358.s8.x8.uT16	INHIBITOR
a15452358.s8.x9.uT3	a15452358.s8.x9.uT16	INHIBITOR
a15452358.s8.x11.uT3	a15452358.s8.x11.uT15	INHIBITOR
a15452358.s8.x12.uT3	a15452358.s8.x12.uT17	INHIBITOR
a15030294.s0.x0.uT10	a15030294.s0.x0.uT15	ANTAGONIST
a15030294.s1.x0.uT1	a15030294.s1.x0.uT12	ANTAGONIST
a15030294.s1.x1.uT1	a15030294.s1.x1.uT11	INHIBITOR
a15030294.s1.x2.uT3	a15030294.s1.x2.uT11	ANTAGONIST
a22370641.s0.x0.uT12	a22370641.s0.x0.uT33	INHIBITOR
a22370641.s0.x1.uT12	a22370641.s0.x1.uT34	INHIBITOR
a2859531.s2.x0.uT5	a2859531.s2.x0.uT17	INHIBITOR
a2859531.s2.x1.uT6	a2859531.s2.x1.uT17	INHIBITOR
a2859531.s2.x2.uT7	a2859531.s2.x2.uT17	ANTAGONIST
a2859531.s2.x3.uT8	a2859531.s2.x3.uT17	ANTAGONIST
a2859531.s2.x4.uT9	a2859531.s2.x4.uT17	ANTAGONIST
a2859531.s2.x5.uT5	a2859531.s2.x5.uT21	INHIBITOR
a2859531.s2.x6.uT5	a2859531.s2.x6.uT22	AGONIST
a2859531.s2.x7.uT6	a2859531.s2.x7.uT21	INHIBITOR
a2859531.s2.x8.uT6	a2859531.s2.x8.uT22	AGONIST
a2859531.s2.x9.uT7	a2859531.s2.x9.uT21	INHIBITOR
a2859531.s2.x10.uT7	a2859531.s2.x10.uT22	DIRECT-REGULATOR
a2859531.s2.x11.uT8	a2859531.s2.x11.uT21	INHIBITOR
a2859531.s2.x12.uT9	a2859531.s2.x12.uT21	INHIBITOR
a2859531.s2.x13.uT8	a2859531.s2.x13.uT22	INHIBITOR
a2859531.s2.x14.uT9	a2859531.s2.x14.uT22	INHIBITOR
a15498586.s0.x0.uT10	a15498586.s0.x0.uT22	INHIBITOR
a15498586.s0.x1.uT10	a15498586.s0.x1.uT23	INHIBITOR
a15498586.s0.x2.uT11	a15498586.s0.x2.uT22	SUBSTRATE
a15498586.s0.x3.uT11	a15498586.s0.x3.uT23	SUBSTRATE
a15498586.s0.x4.uT9	a15498586.s0.x4.uT23	INHIBITOR
a15498586.s1.x0.uT4	a15498586.s1.x0.uT20	ANTAGONIST
a15498586.s2.x0.uT1	a15498586.s2.x0.uT12	INHIBITOR
a15498586.s4.x0.uT3	a15498586.s4.x0.uT14	INHIBITOR
a15498586.s4.x1.uT3	a15498586.s4.x1.uT15	DIRECT-REGULATOR
a15498586.s4.x2.uT3	a15498586.s4.x2.uT16	INHIBITOR
a15498586.s5.x0.uT5	a15498586.s5.x0.uT17	INHIBITOR
a15498586.s6.x0.uT7	a15498586.s6.x0.uT18	INHIBITOR
a15498586.s6.x1.uT7	a15498586.s6.x1.uT19	INHIBITOR
a15498586.s6.x2.uT7	a15498586.s6.x2.uT21	INHIBITOR
a15498586.s6.x3.uT8	a15498586.s6.x3.uT18	INHIBITOR
a15498586.s6.x4.uT8	a15498586.s6.x4.uT19	SUBSTRATE
a15498586.s6.x5.uT8	a15498586.s6.x5.uT21	SUBSTRATE
a8606397.s4.x0.uT4	a8606397.s4.x0.uT10	INHIBITOR
a8606397.s4.x1.uT5	a8606397.s4.x1.uT10	DIRECT-REGULATOR
a8606397.s4.x2.uT4	a8606397.s4.x2.uT11	INHIBITOR
a8606397.s4.x3.uT5	a8606397.s4.x3.uT11	INHIBITOR
a16846546.s0.x0.uT29	a16846546.s0.x0.uT42	INHIBITOR
a16846546.s0.x1.uT28	a16846546.s0.x1.uT42	INHIBITOR
a16846546.s1.x0.uT5	a16846546.s1.x0.uT38	INHIBITOR
a16846546.s1.x1.uT9	a16846546.s1.x1.uT38	NO_RELATION
a16846546.s1.x2.uT12	a16846546.s1.x2.uT38	INHIBITOR
a16846546.s1.x3.uT17	a16846546.s1.x3.uT38	INHIBITOR
a16846546.s1.x4.uT5	a16846546.s1.x4.uT41	INHIBITOR
a16846546.s1.x5.uT9	a16846546.s1.x5.uT41	INHIBITOR
a16846546.s1.x6.uT12	a16846546.s1.x6.uT41	INHIBITOR
a16846546.s1.x7.uT17	a16846546.s1.x7.uT41	DIRECT-REGULATOR
a16846546.s2.x0.uT19	a16846546.s2.x0.uT37	DIRECT-REGULATOR
a16846546.s2.x1.uT20	a16846546.s2.x1.uT37	INHIBITOR
a16846546.s2.x2.uT21	a16846546.s2.x2.uT37	SUBSTRATE
a16846546.s2.x3.uT19	a16846546.s2.x3.uT39	SUBSTRATE
a16846546.s2.x4.uT19	a16846546.s2.x4.uT40	DIRECT-REGULATOR
a16846546.s2.x5.uT20	a16846546.s2.x5.uT39	INHIBITOR
a16846546.s2.x6.uT20	a16846546.s2.x6.uT40	DIRECT-REGULATOR
a16846546.s2.x7.uT21	a16846546.s2.x7.uT39	DIRECT-REGULATOR
a16846546.s2.x8.uT21	a16846546.s2.x8.uT40	INHIBITOR
a16846546.s8.x0.uT3	a16846546.s8.x0.uT30	DIRECT-REGULATOR
a16846546.s8.x6.uT4	a16846546.s8.x6.uT32	DIRECT-REGULATOR
a16846546.s11.x0.uT13	a16846546.s11.x0.uT34	INHIBITOR
a16846546.s11.x1.uT13	a16846546.s11.x1.uT35	DIRECT-REGULATOR
a16846546.s11.x2.uT13	a16846546.s11.x2.uT36	DIRECT-REGULATOR
a16846546.s11.x3.uT14	a16846546.s11.x3.uT34	DIRECT-REGULATOR
a16846546.s11.x4.uT14	a16846546.s11.x4.uT35	INHIBITOR
a16846546.s11.x5.uT14	a16846546.s11.x5.uT36	INHIBITOR
a1911436.s0.x0.uT18	a1911436.s0.x0.uT27	DIRECT-REGULATOR
a1911436.s0.x1.uT19	a1911436.s0.x1.uT28	INHIBITOR
a1911436.s0.x2.uT18	a1911436.s0.x2.uT28	DIRECT-REGULATOR
a1911436.s1.x0.uT1	a1911436.s1.x0.uT24	DIRECT-REGULATOR
a1911436.s2.x0.uT7	a1911436.s2.x0.uT23	DIRECT-REGULATOR
a1911436.s2.x1.uT8	a1911436.s2.x1.uT23	DIRECT-REGULATOR
a1911436.s4.x0.uT12	a1911436.s4.x0.uT25	INHIBITOR
a1911436.s4.x1.uT13	a1911436.s4.x1.uT25	INHIBITOR
a1911436.s4.x2.uT14	a1911436.s4.x2.uT25	INHIBITOR
a1911436.s5.x0.uT15	a1911436.s5.x0.uT26	INHIBITOR
a1911436.s5.x1.uT16	a1911436.s5.x1.uT26	INHIBITOR
a1911436.s5.x2.uT17	a1911436.s5.x2.uT26	INHIBITOR
a1911436.s6.x0.uT2	a1911436.s6.x0.uT21	INHIBITOR
a17382376.s0.x0.uT25	a17382376.s0.x0.uT32	INHIBITOR
a17382376.s1.x0.uT2	a17382376.s1.x0.uT26	INHIBITOR
a17382376.s2.x0.uT12	a17382376.s2.x0.uT29	ANTAGONIST
a17382376.s2.x1.uT13	a17382376.s2.x1.uT29	INHIBITOR
a17382376.s3.x0.uT14	a17382376.s3.x0.uT30	SUBSTRATE
a17382376.s5.x0.uT19	a17382376.s5.x0.uT31	INHIBITOR
a17382376.s5.x1.uT20	a17382376.s5.x1.uT31	INHIBITOR
a8730743.s0.x0.uT12	a8730743.s0.x0.uT25	INHIBITOR
a8730743.s0.x1.uT12	a8730743.s0.x1.uT24	DIRECT-REGULATOR
a8730743.s1.x0.uT7	a8730743.s1.x0.uT19	NO_RELATION
a8730743.s1.x1.uT7	a8730743.s1.x1.uT22	NO_RELATION
a8730743.s1.x2.uT9	a8730743.s1.x2.uT19	DIRECT-REGULATOR
a8730743.s1.x3.uT9	a8730743.s1.x3.uT22	NO_RELATION
a8730743.s1.x4.uT10	a8730743.s1.x4.uT19	DIRECT-REGULATOR
a8730743.s1.x5.uT10	a8730743.s1.x5.uT22	DIRECT-REGULATOR
a8730743.s7.x0.uT11	a8730743.s7.x0.uT23	INHIBITOR
a8730743.s9.x0.uT1	a8730743.s9.x0.uT14	INHIBITOR
a20012638.s1.x0.uT1	a20012638.s1.x0.uT22	AGONIST
a20012638.s1.x1.uT6	a20012638.s1.x1.uT22	AGONIST
a20012638.s1.x2.uT11	a20012638.s1.x2.uT22	AGONIST
a20012638.s1.x3.uT13	a20012638.s1.x3.uT22	AGONIST
a23542578.s2.x0.uT2	a23542578.s2.x0.uT10	INHIBITOR
a23542578.s2.x1.uT2	a23542578.s2.x1.uT11	SUBSTRATE
a23542578.s2.x2.uT2	a23542578.s2.x2.uT12	DIRECT-REGULATOR
a23542578.s2.x3.uT2	a23542578.s2.x3.uT13	INHIBITOR
a23542578.s2.x4.uT2	a23542578.s2.x4.uT14	SUBSTRATE
a23542578.s2.x5.uT2	a23542578.s2.x5.uT15	SUBSTRATE
a23542578.s2.x6.uT3	a23542578.s2.x6.uT10	INHIBITOR
a23542578.s2.x7.uT3	a23542578.s2.x7.uT11	SUBSTRATE
a23542578.s2.x8.uT3	a23542578.s2.x8.uT12	DIRECT-REGULATOR
a23542578.s2.x9.uT3	a23542578.s2.x9.uT13	INHIBITOR
a23542578.s2.x10.uT3	a23542578.s2.x10.uT14	SUBSTRATE
a23542578.s2.x11.uT3	a23542578.s2.x11.uT15	SUBSTRATE
a23542578.s2.x12.uT4	a23542578.s2.x12.uT10	SUBSTRATE
a23542578.s2.x13.uT4	a23542578.s2.x13.uT11	SUBSTRATE
a23542578.s2.x14.uT4	a23542578.s2.x14.uT12	DIRECT-REGULATOR
a23542578.s2.x15.uT4	a23542578.s2.x15.uT13	DIRECT-REGULATOR
a23542578.s2.x16.uT4	a23542578.s2.x16.uT14	SUBSTRATE
a23542578.s2.x17.uT4	a23542578.s2.x17.uT15	SUBSTRATE
a23542578.s2.x18.uT5	a23542578.s2.x18.uT10	SUBSTRATE
a23542578.s2.x19.uT5	a23542578.s2.x19.uT11	SUBSTRATE
a23542578.s2.x20.uT5	a23542578.s2.x20.uT12	SUBSTRATE
a23542578.s2.x21.uT5	a23542578.s2.x21.uT13	INHIBITOR
a23542578.s2.x22.uT5	a23542578.s2.x22.uT14	SUBSTRATE
a23542578.s2.x23.uT5	a23542578.s2.x23.uT15	SUBSTRATE
a23542578.s2.x24.uT6	a23542578.s2.x24.uT10	INHIBITOR
a23542578.s2.x25.uT6	a23542578.s2.x25.uT11	INHIBITOR
a23542578.s2.x26.uT6	a23542578.s2.x26.uT12	INHIBITOR
a23542578.s2.x27.uT6	a23542578.s2.x27.uT13	INHIBITOR
a23542578.s2.x28.uT6	a23542578.s2.x28.uT14	SUBSTRATE
a23542578.s2.x29.uT6	a23542578.s2.x29.uT15	SUBSTRATE
a23542578.s2.x30.uT7	a23542578.s2.x30.uT10	NO_RELATION
a23542578.s2.x31.uT7	a23542578.s2.x31.uT11	SUBSTRATE
a23542578.s2.x32.uT7	a23542578.s2.x32.uT12	INHIBITOR
a23542578.s2.x33.uT7	a23542578.s2.x33.uT13	NO_RELATION
a23542578.s2.x34.uT7	a23542578.s2.x34.uT14	NO_RELATION
a16893531.s2.x0.uT13	a16893531.s2.x0.uT30	INHIBITOR
a16893531.s3.x0.uT15	a16893531.s3.x0.uT31	AGONIST
a16893531.s3.x1.uT18	a16893531.s3.x1.uT31	DIRECT-REGULATOR
a16893531.s3.x2.uT19	a16893531.s3.x2.uT31	INHIBITOR
a16893531.s3.x3.uT17	a16893531.s3.x3.uT31	INHIBITOR
a16893531.s3.x4.uT16	a16893531.s3.x4.uT31	AGONIST
a16893531.s5.x0.uT2	a16893531.s5.x0.uT24	INHIBITOR
a16893531.s5.x1.uT1	a16893531.s5.x1.uT23	DIRECT-REGULATOR
a16893531.s5.x2.uT1	a16893531.s5.x2.uT24	INHIBITOR
a16893531.s5.x3.uT3	a16893531.s5.x3.uT23	INHIBITOR
a16893531.s6.x0.uT4	a16893531.s6.x0.uT25	DIRECT-REGULATOR
a16893531.s6.x1.uT6	a16893531.s6.x1.uT25	DIRECT-REGULATOR
a10800083.s5.x0.uT1	a10800083.s5.x0.uT5	INHIBITOR
a10800083.s5.x1.uT1	a10800083.s5.x1.uT6	INHIBITOR
a10800083.s5.x2.uT1	a10800083.s5.x2.uT4	NO_RELATION
a10800083.s5.x3.uT1	a10800083.s5.x3.uT8	DIRECT-REGULATOR
a23609963.s8.x0.uT1	a23609963.s8.x0.uT10	INHIBITOR
a23609963.s8.x1.uT2	a23609963.s8.x1.uT10	INHIBITOR
a23609963.s8.x2.uT1	a23609963.s8.x2.uT11	INHIBITOR
a23609963.s8.x3.uT2	a23609963.s8.x3.uT11	INHIBITOR
a23047022.s1.x0.uT1	a23047022.s1.x0.uT36	SUBSTRATE
a23047022.s1.x1.uT1	a23047022.s1.x1.uT24	SUBSTRATE
a16357751.s6.x0.uT1	a16357751.s6.x0.uT2	INHIBITOR
a15547682.s2.x0.uT2	a15547682.s2.x0.uT6	DIRECT-REGULATOR
a15547682.s2.x1.uT2	a15547682.s2.x1.uT8	DIRECT-REGULATOR
a15547682.s2.x2.uT1	a15547682.s2.x2.uT6	DIRECT-REGULATOR
a15547682.s2.x3.uT1	a15547682.s2.x3.uT8	DIRECT-REGULATOR
a15547682.s4.x0.uT5	a15547682.s4.x0.uT10	INHIBITOR
a15547682.s4.x1.uT4	a15547682.s4.x1.uT10	NO_RELATION
a15547682.s4.x2.uT3	a15547682.s4.x2.uT12	DIRECT-REGULATOR
a15547682.s4.x3.uT5	a15547682.s4.x3.uT12	DIRECT-REGULATOR
a15547682.s4.x4.uT4	a15547682.s4.x4.uT12	DIRECT-REGULATOR
a15547682.s4.x5.uT3	a15547682.s4.x5.uT9	INHIBITOR
a15547682.s4.x6.uT3	a15547682.s4.x6.uT11	DIRECT-REGULATOR
a15547682.s4.x7.uT5	a15547682.s4.x7.uT9	DIRECT-REGULATOR
a15547682.s4.x8.uT5	a15547682.s4.x8.uT11	DIRECT-REGULATOR
a15547682.s4.x9.uT4	a15547682.s4.x9.uT9	INHIBITOR
a15547682.s4.x10.uT4	a15547682.s4.x10.uT11	DIRECT-REGULATOR
a23335025.s1.x0.uT2	a23335025.s1.x0.uT8	DIRECT-REGULATOR
a23335025.s1.x1.uT1	a23335025.s1.x1.uT8	INHIBITOR
a23335025.s1.x2.uT2	a23335025.s1.x2.uT9	DIRECT-REGULATOR
a23335025.s1.x3.uT1	a23335025.s1.x3.uT9	DIRECT-REGULATOR
a23335025.s1.x4.uT2	a23335025.s1.x4.uT6	DIRECT-REGULATOR
a23335025.s1.x5.uT2	a23335025.s1.x5.uT7	DIRECT-REGULATOR
a23335025.s1.x6.uT1	a23335025.s1.x6.uT7	INHIBITOR
a23481236.s1.x0.uT16	a23481236.s1.x0.uT45	NO_RELATION
a23481236.s1.x1.uT21	a23481236.s1.x1.uT45	SUBSTRATE
a23481236.s2.x0.uT9	a23481236.s2.x0.uT37	INHIBITOR
a23481236.s2.x1.uT9	a23481236.s2.x1.uT38	INHIBITOR
a23481236.s2.x2.uT9	a23481236.s2.x2.uT41	INHIBITOR
a23481236.s2.x3.uT9	a23481236.s2.x3.uT42	INHIBITOR
a23481236.s2.x4.uT9	a23481236.s2.x4.uT39	INHIBITOR
a23481236.s3.x0.uT10	a23481236.s3.x0.uT43	SUBSTRATE
a23481236.s3.x1.uT10	a23481236.s3.x1.uT44	INHIBITOR
a23481236.s3.x2.uT11	a23481236.s3.x2.uT43	SUBSTRATE
a23481236.s3.x3.uT11	a23481236.s3.x3.uT44	INHIBITOR
a23481236.s3.x4.uT12	a23481236.s3.x4.uT43	INHIBITOR
a23481236.s3.x5.uT12	a23481236.s3.x5.uT44	INHIBITOR
a23481236.s3.x6.uT13	a23481236.s3.x6.uT43	INHIBITOR
a23481236.s3.x7.uT13	a23481236.s3.x7.uT44	INHIBITOR
a23481236.s3.x8.uT14	a23481236.s3.x8.uT43	DIRECT-REGULATOR
a23481236.s3.x9.uT14	a23481236.s3.x9.uT44	INHIBITOR
a23481236.s3.x10.uT15	a23481236.s3.x10.uT43	SUBSTRATE
a23481236.s3.x11.uT15	a23481236.s3.x11.uT44	NO_RELATION
a23481236.s4.x0.uT17	a23481236.s4.x0.uT47	INHIBITOR
a23481236.s4.x1.uT18	a23481236.s4.x1.uT47	INHIBITOR
a23481236.s4.x2.uT17	a23481236.s4.x2.uT46	INHIBITOR
a23481236.s5.x0.uT19	a23481236.s5.x0.uT48	INHIBITOR
a23481236.s5.x1.uT19	a23481236.s5.x1.uT49	INHIBITOR
a23481236.s5.x2.uT19	a23481236.s5.x2.uT50	INHIBITOR
a23481236.s5.x3.uT19	a23481236.s5.x3.uT51	INHIBITOR
a23481236.s5.x4.uT20	a23481236.s5.x4.uT48	INHIBITOR
a23481236.s5.x5.uT20	a23481236.s5.x5.uT49	INHIBITOR
a23481236.s5.x6.uT20	a23481236.s5.x6.uT50	INHIBITOR
a23481236.s5.x7.uT20	a23481236.s5.x7.uT51	INHIBITOR
a23481236.s5.x8.uT22	a23481236.s5.x8.uT48	INHIBITOR
a23481236.s5.x9.uT23	a23481236.s5.x9.uT48	INHIBITOR
